ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
4868,1,3,3,3.110213383,3091,303,50,4177.985249,3107.601289,24,18,1
4869,1,125,125,135.6335769,2912,73,30,4003.864645,1663.598544,25,24,1
4870,1,123,120,157.779224,3379,55,45,4571.949146,2549.673059,16,13,0
4871,1,15,15,75.72802624,1228,0,8,2342.665104,1589.464632,20,16,0
4872,0,12,12,113.6222493,623,62,95,3737.533854,2765.479424,19,11,0
4873,0,174,151,393.4897614,448,68,0,978.8118144,782.8795645,9,9,1
4874,1,87,71,177.6612458,1328,231,58,4086.492729,2319.978941,27,26,0
4875,0,55,45,88.4295398,155,38,0,1630.540007,935.3906404,12,10,1
4876,0,25,23,132.3226897,762,202,80,3283.604955,2468.986477,2,0,1
4877,1,22,22,36.76339543,3204,45,0,3597.125001,2341.388207,5,4,0
4878,1,90,75,102.5064663,2392,102,0,3067.315073,1537.24569,26,23,1
4879,0,96,84,117.6586798,1913,57,199,2439.313413,671.3403383,4,2,1
4880,1,25,21,129.891348,1297,152,2,3979.338081,2468.544959,14,14,1
4881,1,9,8,41.9144144,656,356,23,9267.981547,6974.539636,17,9,1
4882,1,39,31,431.2892065,3234,41,0,763.4477756,249.1922353,30,26,0
4883,0,113,92,115.6774275,1198,137,32,10275.87879,5402.824723,8,7,0
4884,1,66,58,109.6801388,611,83,97,11814.90321,2417.865275,24,21,1
4885,1,109,88,378.4050364,2115,77,0,8862.726589,2998.100857,1,1,1
4886,1,81,74,92.29433354,1098,4,0,2895.266655,1136.720112,13,7,1
4887,1,212,184,398.7281021,2021,77,37,5102.388072,1505.50324,25,23,1
4889,1,141,113,189.8907739,677,62,45,3852.201784,618.5715913,28,23,1
4890,1,9,8,41.5985135,316,36,0,9791.829748,898.3171929,21,20,1
4891,1,6,5,27.90504915,961,69,18,4506.366399,2304.382227,1,0,0
4892,1,414,363,462.9803049,573,93,86,1552.247882,883.8859057,26,22,1
4893,1,25,25,127.3571809,3087,115,0,7465.420432,5003.281438,2,0,1
4894,1,85,69,107.2001464,2860,121,111,4543.181657,1772.272207,24,20,1
4895,1,59,50,183.2363727,1971,152,52,3038.362916,1015.797648,25,18,0
4896,0,93,75,161.5653397,755,516,0,2660.123162,1327.062313,17,16,1
4897,1,2,2,71.8563967,212,38,5,3022.419444,1163.177889,4,0,1
4898,1,100,85,145.6036854,1077,0,0,3356.46816,264.1872593,1,1,0
4899,1,41,33,85.5933775,3476,23,20,8597.392782,2091.826758,15,15,1
4900,0,4,3,52.31637583,2468,47,1,744.5415719,347.5466626,10,6,1
4901,0,13,13,76.02434885,3209,93,0,1334.517508,1092.137663,4,4,1
4902,1,19,16,21.57046483,3143,0,36,1355.676826,687.5194022,24,19,0
4903,1,200,168,317.48699,479,0,41,2852.499526,2144.272276,16,11,1
4904,1,53,43,88.79724532,690,163,38,4065.902798,2035.175381,16,10,1
4905,0,32,27,49.41603675,3027,0,15,4353.478592,297.5246497,8,8,1
4906,1,10,9,62.4093866,1909,166,26,1643.271301,1309.810189,23,23,0
4907,1,13,11,63.76628089,69,0,3,1573.061562,756.6468914,21,18,1
4908,1,81,65,191.4414635,1043,0,0,2996.694742,1748.89757,14,14,1
4909,1,82,66,121.7359871,2551,18,0,7743.929337,3472.547907,2,0,0
4910,1,170,136,390.698252,886,24,28,1168.642129,159.0231529,29,25,1
4911,0,63,53,217.6635426,1425,907,17,4584.920898,3172.238965,0,0,1
4912,1,108,87,176.6111432,471,150,115,2840.004766,534.3842613,27,23,0
4913,0,172,144,372.1826538,2080,42,19,5774.742105,2867.180816,2,0,1
4914,1,134,108,144.2960514,2885,531,0,5308.676968,4373.183713,7,6,1
4915,1,75,61,493.6372054,521,30,1,7611.479257,3124.243688,10,3,0
4916,1,43,35,184.3080683,1760,62,90,5765.079663,288.9214233,11,11,1
4917,1,69,56,180.3054933,308,53,0,3377.43538,755.5708096,19,19,1
4918,1,177,143,400.9401157,3007,58,0,2885.615167,1618.749118,16,8,1
4919,1,2,2,117.9746942,1491,184,10,1701.323467,481.7860448,14,12,1
4920,0,166,133,505.7943916,525,1,0,1396.974467,1079.089944,8,8,1
4921,1,7,7,196.3485763,3079,26,56,5305.551392,3582.0742,14,6,1
4922,1,61,51,112.0178155,2715,23,103,10948.76863,4217.950538,12,10,1
4923,1,121,97,255.6221759,2941,42,2,11320.05581,4265.46836,28,24,1
4924,1,24,23,109.4956843,2317,0,38,6248.49684,3571.872403,26,20,1
4925,1,122,98,218.9040473,1512,173,0,1624.784712,1018.561455,18,18,1
4926,1,146,117,190.3626858,330,45,72,2640.721621,1977.657675,23,17,1
4927,1,192,168,518.7592715,235,48,13,5199.529165,1972.35638,4,3,0
4928,1,8,8,135.5439103,2775,219,11,3389.177817,830.2879211,22,14,1
4929,1,24,19,115.9402825,2080,436,82,5024.147366,3670.860635,9,3,0
4930,1,92,74,116.7293493,1532,123,0,589.5422838,481.1803946,1,1,1
4931,1,8,7,108.0110458,3154,49,96,3895.995784,1657.291683,30,20,0
4932,1,125,102,182.8153513,1729,50,6,2275.937167,1586.508042,16,12,1
4933,1,139,113,173.6140801,717,221,0,4154.96814,2034.579423,28,27,1
4934,1,50,40,159.9978619,396,56,0,3465.787307,2157.854645,10,10,1
4935,1,7,7,51.22406739,2914,190,9,8570.42092,624.4758977,5,5,1
4936,0,100,81,269.5108421,1947,542,6,3848.77553,1105.981481,19,13,1
4937,1,17,17,78.48903527,160,29,116,6041.022008,4316.851883,17,9,0
4938,0,54,54,78.95656996,184,139,36,8472.813087,3772.96984,8,8,0
4939,1,28,23,44.92086326,2448,306,0,2623.284151,1963.600107,28,19,1
4940,1,32,32,58.8806275,2591,241,68,4539.750162,2495.327607,26,22,0
4941,1,51,51,467.601678,303,0,2,1566.674599,786.4146559,27,20,1
4942,0,219,175,268.7929888,2135,291,69,2200.649741,1551.827339,5,5,1
4943,1,42,42,184.5032597,2024,80,20,3445.989384,2695.469093,19,14,1
4944,1,14,12,26.81342692,3315,103,0,1238.479792,306.2142127,15,8,1
4945,1,53,43,127.4202132,2478,154,99,3960.785457,829.3512745,29,21,0
4946,1,3,3,36.81734714,971,11,19,3515.193225,2709.147593,17,14,0
4947,1,114,92,119.3164793,1784,223,11,6054.732781,2345.553432,23,14,1
4948,1,4,4,98.86734361,1308,0,0,3572.944466,2290.280859,15,15,0
4949,1,64,51,121.9815674,3157,24,0,6456.676279,951.5062507,24,22,0
4950,0,1,1,119.073398,1738,426,358,7324.990019,3804.518393,17,17,1
4951,1,46,37,52.23939526,3195,284,33,2285.174576,1431.814029,4,4,0
4952,0,57,49,186.8930352,1150,113,0,1185.585899,817.5620644,2,2,0
4953,1,63,51,80.62995317,826,310,0,2244.023802,640.6858159,1,0,0
4954,1,128,103,152.0572083,1901,142,0,5070.715439,3788.32859,20,20,1
4955,1,76,62,301.265204,1238,246,65,9137.909351,5369.983365,18,13,0
4956,1,10,10,19.30021464,2122,11,34,605.563784,446.7281587,3,3,1
4957,1,78,62,200.560106,1902,192,0,4513.084641,3009.406544,19,19,0
4958,1,28,22,142.9667293,2821,40,0,7105.539557,3554.481817,12,9,1
4959,0,0,0,31.21909782,1234,87,1,6043.606621,4850.825784,4,3,1
4960,1,17,16,89.38351662,2004,71,0,5088.507062,2105.970015,15,13,0
4961,1,231,185,247.247439,2520,305,61,2288.099447,473.0117604,21,18,0
4962,0,51,41,75.14390719,1220,120,0,2828.165918,865.1457518,12,8,1
4963,1,4,3,192.5273424,1114,24,0,1946.12024,996.9736263,12,8,0
4964,0,19,15,139.7699637,875,135,88,3781.816333,1830.430487,31,26,0
4965,1,102,82,359.5784712,511,0,0,4653.792885,2439.608024,1,0,1
4966,0,181,146,193.6816528,2303,54,35,4027.728731,2165.963011,2,2,1
4968,1,86,71,91.9522335,197,20,0,2187.120903,1168.783235,30,21,0
4969,1,98,79,178.6229566,2775,70,60,5920.856938,4916.047772,29,19,1
4970,1,67,55,579.822635,61,99,124,6221.991144,5173.883023,28,18,0
4971,0,26,26,201.0798203,1987,161,53,2081.604811,1061.127924,8,8,1
4972,1,77,77,112.3767539,1080,156,122,2658.532922,1497.636428,27,17,1
4973,1,128,103,141.1828994,2488,344,0,5841.20037,1291.702454,30,19,1
4974,1,27,22,114.0166206,3115,238,5,5087.287892,2097.273537,8,7,0
4975,1,272,223,276.4921117,236,191,0,8176.383592,2878.058687,10,9,1
4976,1,31,27,91.20093488,1910,0,22,770.7773147,405.992446,6,6,1
4977,1,172,138,194.2887622,3194,419,0,2708.967171,1384.462921,31,27,0
4978,1,53,45,407.3871689,1156,0,5,4988.944973,994.1019971,19,11,1
4979,0,27,23,236.6504152,194,431,0,4811.91982,1755.370467,6,6,1
4980,1,276,221,373.4888837,1820,0,9,3623.979094,998.9325777,6,6,0
4981,1,238,196,337.8320127,314,394,38,4712.344942,3009.569503,8,8,1
4982,0,162,131,362.3429548,1017,358,0,1999.186605,762.4259169,20,15,1
4983,1,5,4,30.21967055,1656,106,0,8845.106706,3007.992879,29,21,1
4984,1,63,59,103.1639056,2776,0,82,4705.328562,3220.86448,1,0,0
4985,0,16,13,31.14700441,996,0,0,6255.90759,2645.301402,6,3,1
4986,1,319,258,400.2544536,2950,49,117,4271.699478,3063.617854,17,14,0
4987,1,115,95,122.7371058,1739,41,0,3709.742505,2929.237448,21,19,1
4988,1,144,120,251.6105236,497,45,0,3734.186761,1821.90137,24,16,1
4990,1,52,43,160.2063412,1967,32,46,1652.863998,1342.741403,19,11,1
4991,0,128,105,163.5521727,3011,2,0,7750.49591,748.8661673,3,3,1
4993,1,63,63,172.8720474,828,111,25,2093.236176,1222.662001,7,5,0
4994,1,57,52,106.5443153,2364,0,45,2380.405785,1182.404566,7,2,1
4995,1,9,7,27.06412234,1030,10,11,4646.843087,2919.779242,2,1,1
4996,1,179,146,221.5274205,2397,0,0,2911.230496,354.7240097,26,17,0
4997,1,94,84,144.5150343,256,104,16,10004.1276,5019.649914,10,9,1
4998,1,232,190,311.6264011,2487,0,0,2832.731014,706.2959526,16,8,1
4999,1,16,13,42.13910406,555,0,0,7291.053434,2579.155419,23,23,1
5000,1,65,53,169.5921818,1901,17,0,2891.448777,463.4815442,13,6,1
5001,1,16,13,118.9901475,1420,57,0,1327.265711,83.98559303,25,20,0
5002,1,41,33,607.3767738,2549,0,0,3235.043906,2335.309198,7,6,1
5003,1,60,49,123.7284351,1348,81,32,4885.802351,2311.677729,6,6,1
5004,1,34,28,87.61799023,1627,117,15,9405.387088,815.8508449,30,20,1
5005,1,5,5,174.5532449,245,35,35,5674.385838,2094.010767,5,2,1
5006,1,246,197,303.5207638,2538,0,4,5001.50152,2586.569699,8,6,1
5007,1,117,94,206.9758726,3325,0,71,8147.642622,3359.396376,13,9,0
5008,1,124,100,215.2961594,3079,98,78,639.0283373,291.6314323,5,0,0
5009,1,198,159,217.8166896,3127,246,0,11219.1773,5751.80735,30,20,0
5010,1,76,76,196.7523819,1217,84,0,4595.406667,480.8157246,28,19,1
5011,1,40,33,123.7545159,3002,174,0,841.5399825,602.7004423,30,19,1
5012,1,114,94,146.5397736,3187,0,53,4847.768749,3455.896559,26,17,1
5013,1,45,37,243.548137,2903,34,34,4290.846204,1109.518474,19,14,1
5014,1,4,4,45.63003481,2857,183,64,3293.795764,1703.319608,19,15,1
5015,1,58,46,127.2063442,2992,0,95,3193.162943,1879.075454,15,15,0
5016,1,96,96,122.2524247,2736,15,56,689.9787135,381.0502137,26,18,0
5017,1,23,18,55.45018075,3316,0,0,6950.284875,3706.124834,28,24,0
5018,0,67,57,104.6885743,3247,107,11,3023.849539,159.7981103,4,1,0
5019,1,310,248,801.4792356,1407,12,71,2497.360484,1868.017412,17,10,1
5020,1,24,23,24.67044703,2462,3,118,5094.67036,3838.24349,21,12,0
5021,1,99,81,383.6705414,2139,128,0,8055.849299,4482.802312,11,6,1
5022,1,62,49,261.7096169,2948,33,0,1652.459977,1148.780565,9,6,1
5023,0,216,183,267.124868,3456,0,0,10106.40806,1096.964305,5,2,0
5024,1,4,4,33.36058147,3124,7,0,2440.271308,273.524331,16,15,0
5025,1,5,5,49.10113254,2174,0,0,3038.142316,583.8234794,14,8,1
5026,1,117,94,127.5993091,651,321,0,4839.691016,2870.025162,20,15,1
5027,1,42,36,264.2191181,1878,0,0,1207.927922,507.6509344,6,2,0
5028,1,53,53,77.42028007,1324,101,0,2950.458742,1009.792428,26,17,1
5029,1,74,59,359.1468655,1942,323,21,5832.800397,2014.249596,10,8,0
5030,1,168,140,242.8749314,1032,128,6,2716.320609,689.8505302,27,17,0
5031,1,90,72,102.1222062,3294,289,24,6715.802531,4678.634971,24,20,0
5032,1,68,56,182.2411229,429,209,0,1496.624567,473.2707779,4,4,1
5033,1,41,35,213.1622263,682,175,75,2013.19044,540.9802635,23,20,1
5034,1,140,112,567.897653,2679,67,3,1382.151707,1074.886596,18,10,1
5035,1,51,41,125.1239214,2934,43,21,3043.51194,1065.703438,27,22,1
5036,1,41,33,85.90688834,826,252,0,2439.795164,1817.071798,0,0,1
5037,1,390,312,593.8595843,3124,15,0,11029.2823,4941.213058,15,10,0
5038,0,183,151,231.791695,3163,49,0,2350.198302,709.3577833,3,3,1
5039,1,1,1,121.5781789,1485,0,161,3651.144696,2313.558955,31,28,1
5041,1,22,17,63.6396906,1757,201,1,4686.615327,3093.324684,5,1,0
5042,1,43,37,202.9255185,199,84,0,3057.229093,1860.670394,25,21,1
5043,1,233,188,281.5284474,2635,35,0,4326.272297,264.2312341,13,10,1
5044,1,31,25,107.1364115,916,71,32,1881.738491,490.740724,28,22,1
5045,1,3,3,41.48395828,3221,65,12,9050.772401,1769.540534,29,23,1
5046,1,145,116,244.5420129,438,0,49,12041.82507,4217.58341,14,10,0
5047,0,64,52,159.7274825,1045,0,0,2651.43196,1959.020064,2,2,1
5048,1,6,5,106.1871268,1630,137,0,3518.339267,1783.831701,23,18,1
5049,1,42,42,62.0771058,1059,0,0,2055.940494,770.8110737,12,12,0
5050,1,107,95,345.267174,1730,454,0,6473.532152,3702.275981,19,18,0
5051,0,97,97,209.520738,1258,29,0,1907.29401,288.8313938,6,6,0
5052,1,56,45,266.5019588,991,32,0,327.8975658,107.5314577,24,16,1
5053,1,25,21,240.9731889,2279,267,0,6046.830142,3283.276083,15,15,0
5054,1,6,6,6.211377539,1593,371,0,1798.189118,1378.875771,16,16,0
5055,1,66,56,286.0449943,1146,13,20,2157.501477,969.0241311,24,15,0
5056,1,156,125,190.1055596,1334,0,0,4006.309698,1666.679803,14,10,1
5057,1,48,39,50.92871557,3260,250,47,3253.584027,2258.037381,31,27,1
5058,1,17,14,18.98413868,3120,210,0,2684.446554,1458.218103,20,15,0
5059,1,160,129,162.78082,1577,0,23,2579.760704,2027.543132,4,0,1
5060,1,104,84,107.7245198,28,99,22,992.9774355,471.6541531,13,10,1
5061,1,161,129,215.6531846,1085,198,0,2184.000552,843.7462382,14,7,0
5062,1,13,13,171.2732264,2553,32,8,8218.756837,3367.849768,1,1,0
5063,0,68,55,182.9749002,697,124,0,8704.361279,3570.028689,28,22,1
5064,1,89,71,185.6469111,2391,44,16,1458.694044,630.1414215,27,26,0
5065,0,30,26,132.8910406,1520,186,0,3022.880708,2037.542426,0,0,0
5066,1,68,55,106.2306942,1306,247,0,1486.588323,358.5171558,29,28,1
5067,0,80,65,119.5090362,6,19,0,4972.863426,2050.283585,6,6,1
5068,0,185,149,283.9391214,2986,43,15,3559.291502,2059.807079,9,3,1
5069,1,105,84,396.295927,715,119,0,4168.112543,2856.1389,24,16,0
5070,1,100,80,132.4308079,1287,1049,218,3402.285264,2170.663652,21,21,0
5071,0,118,95,122.5262948,821,123,0,3376.258431,2012.61564,7,4,1
5072,1,97,80,198.8627446,3207,0,54,7862.635939,3680.00307,27,26,1
5073,1,76,63,113.0955885,1572,106,0,2872.323585,1944.308147,8,8,1
5074,1,125,101,245.9383773,2529,47,0,11931.57103,3466.505914,13,7,1
5075,1,96,78,150.235352,1905,33,215,3216.464416,1182.560957,26,24,1
5076,1,150,139,363.34131,1147,64,93,2292.082119,1301.840363,10,4,1
5077,1,6,5,64.25131877,1416,207,0,3308.454959,1971.986543,25,24,0
5078,1,48,39,386.0094376,681,77,20,1605.49948,745.9995651,13,9,1
5079,1,248,198,983.2919143,809,41,0,2806.507429,784.8529885,5,3,1
5081,1,69,55,159.0912115,2688,30,96,2129.112607,971.0075042,5,2,1
5082,1,169,135,210.0889446,241,37,17,2704.582054,962.6382491,31,23,1
5083,0,172,138,352.1007233,2782,41,52,1580.564071,1158.68999,2,2,1
5084,1,125,125,148.7121143,2403,11,18,3643.472209,2582.333181,19,11,1
5085,1,6,6,101.8087044,1647,138,33,2866.663575,406.8177605,9,9,1
5086,1,67,54,223.2044264,2377,238,5,8212.088745,4663.779358,13,13,0
5087,1,53,43,59.25791913,2500,0,0,1962.569548,1575.231006,26,25,0
5088,1,8,7,121.5614631,988,0,28,4063.500833,2805.642186,19,15,1
5089,1,76,61,213.221946,2084,0,0,3173.0799,1621.15595,14,13,1
5090,1,18,18,360.3470924,1131,418,0,3565.967884,2838.882405,17,11,1
5091,1,13,13,32.428794,1162,0,0,1079.443332,179.6614827,27,25,0
5092,0,6,6,389.8372904,2757,497,44,2959.427295,1412.108989,3,3,1
5093,0,113,99,322.144455,94,31,5,5503.862401,3196.447021,21,13,1
5094,1,51,45,131.6709244,2490,224,0,1948.560306,1348.629044,7,7,1
5095,0,51,41,52.34720375,271,181,0,6872.903499,4420.240578,18,13,1
5096,1,34,34,84.79931806,2181,125,0,8546.443957,4199.902183,5,4,1
5097,1,130,105,381.4510793,3206,182,26,2349.564853,1827.36132,12,7,1
5098,1,23,21,51.32660519,982,164,2,5638.205262,1090.527297,5,0,1
5099,1,3,3,15.42916981,2443,431,36,4519.677665,2546.489746,21,12,1
5100,1,24,19,56.74730279,2242,94,0,4550.516546,1090.9023,21,21,1
5101,1,274,219,744.3425338,1577,0,0,4396.131521,2782.517362,15,9,1
5102,1,9,8,31.64698254,2621,256,14,2296.554646,810.584644,11,6,1
5103,1,6,5,31.20762308,2614,54,2,4771.774153,3173.789344,19,16,1
5104,0,21,17,21.70541048,955,237,0,4941.263002,4039.858166,2,0,1
5105,0,247,198,377.7494544,3427,69,23,436.4258291,111.5587272,4,4,1
5106,1,158,126,211.2240059,3214,0,35,8962.405615,3175.637711,2,0,1
5107,1,81,65,91.10137112,3329,148,0,2488.370825,326.7793708,3,3,0
5108,0,115,93,148.3783227,184,126,0,2275.198364,1051.787732,19,12,0
5109,1,9,9,47.78193453,1220,138,95,1608.284554,293.3478587,16,16,1
5110,1,112,90,125.4593327,883,28,56,3093.345588,1908.71996,5,0,1
5111,1,61,60,138.0312262,1579,0,5,6746.704416,3220.09332,13,7,0
5112,1,118,95,309.2285358,1327,0,28,2470.714938,1947.697903,23,17,0
5113,1,16,14,67.31858738,1360,256,0,3591.722722,1418.204075,26,20,1
5114,1,75,60,80.78712937,1841,21,1,4211.875193,1700.040675,21,17,0
5115,0,0,0,104.7633934,1259,573,0,2732.111447,153.916635,7,4,1
5116,1,98,78,396.739915,1161,404,37,1402.726719,1084.652075,23,17,0
5118,1,10,10,39.27954182,1931,178,0,1164.094312,618.5469,19,18,1
5119,1,187,149,228.8547568,2712,371,0,2332.363527,658.7935714,14,13,0
5120,0,5,5,45.99404007,248,301,0,4732.093593,1749.309132,8,8,1
5121,1,10,10,91.09964834,3221,96,28,3281.873512,2701.792572,11,11,0
5122,1,1,1,50.27347838,1845,13,136,5323.804049,2921.1912,29,22,0
5123,1,6,6,112.9411482,2923,31,16,4105.835632,1998.390964,13,8,0
5124,0,21,20,327.8482682,2343,0,0,1638.439011,745.201924,0,0,0
5125,1,44,38,138.3350572,908,20,14,3691.359769,1739.338058,8,8,0
5126,0,12,11,23.32482455,10,188,0,2989.53723,1159.075326,10,10,1
5127,1,4,4,280.5012223,2089,199,0,1896.262224,1268.807053,4,4,1
5128,1,6,6,209.7094654,2622,126,27,2322.764063,1485.729444,14,14,1
5129,1,67,56,94.99875572,739,159,44,4605.564894,3430.144722,21,14,1
5130,1,54,43,168.8361825,3379,0,0,2916.686024,1427.97282,28,23,1
5131,1,39,32,52.34430926,2837,74,100,6850.94635,3603.525617,20,18,0
5132,1,6,5,157.3703647,1428,347,142,6949.996644,3476.2151,5,5,0
5133,1,107,88,164.3832958,1933,17,27,8053.76097,3091.458488,30,24,1
5134,0,29,24,193.0798519,1217,26,0,2893.661714,1226.052594,1,1,0
5135,1,32,27,163.3392426,1403,153,34,3785.85201,3146.159626,19,13,1
5136,0,128,104,236.4273993,690,52,1,3026.834123,2120.357904,4,4,1
5137,1,24,21,119.0022748,1136,5,0,7297.654584,5549.782763,27,25,0
5138,1,46,38,103.5572264,683,19,0,5007.446878,952.6880197,3,1,0
5139,1,47,44,82.20245124,1988,122,9,3764.396018,3118.099065,1,0,1
5140,1,10,10,285.5981706,1123,20,18,7820.221521,3745.254232,3,0,1
5141,1,192,188,221.765577,520,29,50,4125.408413,983.9643033,5,5,0
5142,1,2,2,5.623984652,3395,0,0,3001.261206,1580.598431,25,19,1
5143,1,143,115,249.5176622,3335,47,60,1533.595414,1028.696745,7,5,1
5144,1,26,24,163.4490017,3327,0,0,3519.403959,685.1966247,9,8,1
5145,0,220,186,350.54906,713,313,60,3078.489409,1046.88515,5,4,1
5146,1,46,37,73.00526326,3408,328,0,1576.054787,1015.364988,30,27,1
5147,0,66,54,109.9466536,574,122,0,5640.586395,1948.897687,3,2,0
5148,1,103,85,151.1123721,2820,0,191,10242.65012,5954.787748,17,17,1
5149,1,41,35,168.3307562,1147,0,180,2495.680406,728.2276114,21,20,1
5150,1,98,96,215.818439,1459,0,31,6368.40401,3507.523791,18,15,1
5151,1,47,37,62.6641769,3023,159,27,1512.957291,493.1722263,4,3,1
5152,1,32,26,160.5577159,1997,9,26,7768.456024,2405.972397,17,16,1
5153,1,146,118,200.3744163,3003,0,0,4938.364627,2276.733325,17,9,0
5154,1,181,145,201.8028397,1049,0,19,2436.749055,1731.403513,29,21,1
5155,1,4,3,80.55308435,1431,1,35,4809.514997,852.9940684,5,5,1
5156,1,134,110,192.2486063,448,317,47,9764.629646,2124.27096,29,21,0
5157,1,36,30,84.39726705,832,0,8,3590.070804,2828.942841,22,22,1
5158,1,12,10,370.5186169,2678,89,0,6409.176215,882.5827995,26,16,1
5159,1,14,12,74.59662036,3414,91,8,2204.810468,1703.914411,26,17,1
5160,0,1,1,37.2752944,1924,114,17,8360.923006,3313.587212,2,2,1
5161,1,135,110,277.0943394,1694,39,0,3447.364981,2446.021638,31,27,1
5162,1,67,55,127.3987363,20,194,58,7447.428997,3285.752592,20,16,1
5163,1,13,13,113.4733136,1402,2,24,1290.621908,1057.499736,20,20,1
5164,1,51,50,210.8105815,2356,38,68,2761.572726,1273.668502,23,23,0
5165,1,21,18,95.55767589,353,22,0,2895.652458,1752.846786,30,27,1
5166,0,84,68,216.2956931,1366,56,79,4230.28066,2677.795298,7,5,0
5167,1,111,89,119.237938,166,112,0,2265.253887,1300.471061,28,19,0
5168,1,73,73,159.1619026,666,300,0,993.1566275,310.6618809,27,25,0
5169,1,11,11,31.02634455,2414,0,27,3661.894048,2819.156796,13,9,1
5170,1,29,29,162.8534786,1047,174,73,553.0256473,454.0684076,5,0,0
5171,1,33,27,81.90602346,469,189,17,6074.047958,5039.834297,23,23,1
5172,0,86,69,217.624127,363,453,91,1572.180463,771.5808483,13,10,0
5173,1,90,84,138.0712743,2779,146,14,8425.09629,1823.348891,23,15,0
5174,1,18,15,95.0376962,3046,65,0,2059.026394,303.2853752,6,2,0
5176,1,29,24,244.9667774,2906,112,134,8701.476149,7081.805624,8,6,1
5177,1,62,62,94.31163899,1568,78,33,6401.464863,339.7415741,11,9,0
5178,0,68,68,187.8268412,2883,0,0,1700.508274,1075.942099,4,0,1
5179,1,26,21,108.2983511,3197,58,0,3313.663603,1950.057979,14,9,0
5180,0,19,17,115.4318173,265,0,46,4959.372539,2359.159222,16,16,1
5181,1,3,3,33.53497532,3278,0,102,1205.999033,737.982348,28,24,1
5182,1,33,33,62.09567019,1799,0,0,10637.42339,6150.8222,24,18,0
5183,1,8,6,48.19870393,1447,309,0,3918.607467,867.1280269,22,21,0
5184,1,52,46,130.0622802,632,457,124,5320.715538,3718.752488,15,15,1
5185,1,35,35,231.8723603,1766,188,0,1681.095577,1051.698825,20,12,1
5186,1,34,29,257.7300195,2151,315,24,3486.174552,1211.068685,15,12,1
5187,1,13,13,67.69739669,348,229,58,3679.912466,638.5393395,23,19,1
5188,1,21,17,197.3486917,1681,263,0,1470.480811,1025.611931,4,4,0
5189,1,68,55,208.3761373,1243,0,0,10592.13755,3474.869126,24,19,0
5190,1,131,110,214.8487265,1620,7,0,1807.760472,1426.870506,8,8,0
5191,1,49,42,98.98546457,3113,97,0,5869.843982,4097.929986,21,13,0
5192,1,18,15,84.34462363,123,256,0,4836.729613,3551.998268,9,5,1
5193,0,70,64,74.65172005,407,11,60,2503.688911,1171.592272,2,0,1
5194,1,140,112,298.9892616,1948,0,157,2366.158332,1386.607341,13,13,1
5195,1,64,54,115.1958894,422,22,0,4549.335132,3207.627375,20,16,0
5196,0,31,27,166.8230095,2216,60,32,971.691015,308.3793145,0,0,1
5197,1,250,207,252.8487332,1448,0,176,3514.971233,2066.14606,24,23,1
5198,1,13,13,71.05360017,1835,530,0,3875.425622,1152.301755,8,8,1
5199,1,101,81,214.3789204,2228,265,0,2490.258282,1549.438893,11,9,1
5200,0,48,39,65.27883824,56,27,89,6397.052024,4060.796406,11,11,1
